X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-76.9800765542337,38.8462901557896,23182968,2023/11/07 17:21:01+00,DAY,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF STANTON ROAD SE,401729.735455558,130942.431350945,8,8C,7,704,Cluster 38,007403 1,007403,Precinct 116,38.8462823772,-76.9800742807,,2023/11/06 19:53:00+00,2023/11/07 20:10:00+00,431676661,
-76.973090129531,38.8619115246479,23183030,2023/11/07 21:50:18+00,EVENING,OTHERS,BURGLARY,2301 - 2399 BLOCK OF GOOD HOPE COURT SE,402335.71,132676.67,8,8B,,,Cluster 36,007502 1,007502,Precinct 134,38.8619037431,-76.9730878567,,2023/11/07 16:15:00+00,2023/11/07 17:00:00+00,431676662,
-76.9911198394066,38.9340291161528,23183547,2023/11/08 16:27:51+00,DAY,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF 12TH STREET NE,400770.13,140681.99,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9340213208,-76.9911175566,,2023/11/08 15:30:00+00,2023/11/08 15:36:00+00,431676663,
-77.0218970145993,38.9170181651558,23183937,2023/11/09 04:11:15+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,398101.22,138793.82,1,1B,3,306,Cluster 3,003400 2,003400,Precinct 37,38.9170103743,-77.0218947232,,2023/11/09 02:00:00+00,2023/11/09 02:39:00+00,431676664,
-77.0041515132237,38.9257672270912,23184067,2023/11/09 13:45:36+00,DAY,OTHERS,MOTOR VEHICLE THEFT,100 - 299 BLOCK OF FRANKLIN STREET NE,399640.21,139764.82,5,5E,5,502,Cluster 21,009203 1,009203,Precinct 74,38.9257594339,-77.0041492268,,2023/11/05 11:30:00+00,,431676665,
-77.0327321588336,38.9295246790098,23184302,2023/11/09 20:16:52+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2023/11/09 19:28:00+00,2023/11/09 19:34:00+00,431676666,
-76.956383684998,38.8851967143649,23184810,2023/11/10 22:02:00+00,EVENING,OTHERS,THEFT/OTHER,3400 - 3513 BLOCK OF MINNESOTA AVENUE SE,403784.43,135262.06,7,7B,6,603,Cluster 32,007703 4,007703,Precinct 107,38.8851889275,-76.9563814159,,2023/11/10 19:00:00+00,2023/11/10 19:05:00+00,431676667,
-77.0288515563742,38.9013359174236,23185321,2023/11/11 19:16:09+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF I STREET NW,397497.55,137053.13,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.90132813,-77.0288492638,DOWNTOWN,2023/11/11 19:08:00+00,2023/11/11 19:10:00+00,431676668,
-77.021918846948,38.8991374923213,23187250,2023/11/15 08:00:27+00,MIDNIGHT,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2023/11/15 06:55:00+00,2023/11/15 06:57:00+00,431676838,
-77.0408586548679,38.9052068287635,23187414,2023/11/19 10:56:13+00,MIDNIGHT,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2023/11/15 16:00:00+00,2023/11/15 17:30:00+00,431676839,
-76.9218959559204,38.8964823621315,23188109,2023/11/16 22:20:54+00,EVENING,GUN,ROBBERY,500 - 599 BLOCK OF 55TH STREET NE,406775.576612241,136516.849404118,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,38.8964745718,-76.9218936968,,2023/11/16 20:48:00+00,2023/11/16 22:00:00+00,431676840,
-77.0266013173095,38.9529359029751,23188597,2023/11/18 03:00:52+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF HAMILTON STREET NW,397694.41,142781.11,4,4D,4,403,Cluster 18,002101 4,002101,Precinct 56,38.9529281051,-77.0265990223,,2023/11/17 03:30:00+00,2023/11/17 21:07:00+00,431676841,
-77.0714269096236,38.9118148070307,23189104,2023/11/18 18:16:17+00,DAY,OTHERS,THEFT/OTHER,3500 - 3799 BLOCK OF WINFIELD LANE NW,393805.38,138218.4,2,2E,2,206,Cluster 4,000202 1,000202,Precinct 6,38.9118070191,-77.0714246031,,2023/09/27 20:29:00+00,2023/11/18 17:38:00+00,431676842,
-76.9707951702091,38.8742988893274,23189177,2023/11/18 22:49:45+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 2499 BLOCK OF L'ENFANT SQUARE SE,402534.45,134051.82,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 111,38.8742911052,-76.9707928973,,2023/11/18 18:40:00+00,2023/11/18 20:53:00+00,431676843,
-76.9836610894684,38.8787591133422,23189205,2023/11/19 02:48:03+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 15TH STREET SE,401417.92,134546.66,6,6B,1,106,Cluster 26,007100 3,007100,Precinct 91,38.8787513288,-76.9836588123,,2023/11/18 20:26:00+00,2023/11/18 22:04:00+00,431676844,
-77.0233287779797,38.9655550123452,23190146,2023/11/20 19:55:16+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF ROXBORO PLACE NW,397978.43,144181.87,4,4B,4,402,Cluster 17,001901 3,001901,Precinct 59,38.9655472118,-77.0233264832,,2023/11/20 19:03:00+00,2023/11/20 19:36:00+00,431676845,
-77.0441587431961,38.9201310071323,23190191,2023/11/20 21:22:53+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,1866 - 1880 BLOCK OF COLUMBIA ROAD NW,396170.78,139140.07,1,1C,3,303,Cluster 1,004002 1,004002,Precinct 25,38.9201232165,-77.0441564447,ADAMS MORGAN,2023/11/20 19:50:00+00,2023/11/20 19:51:00+00,431676846,
-77.0269597366899,38.9729931479366,23190357,2023/11/21 01:32:53+00,EVENING,GUN,ROBBERY,6800 - 6899 BLOCK OF GEORGIA AVENUE NW,397664,145007.66,4,4B,4,401,Cluster 17,010300 1,010300,Precinct 63,38.972985346,-77.0269574403,,2023/11/21 00:10:00+00,2023/11/21 00:35:00+00,431676847,
-77.0070811429784,38.8764898353658,23174792,2023/10/23 23:04:35+00,EVENING,OTHERS,THEFT F/AUTO,50 - 55 BLOCK OF M STREET SE,399385.75,134294.65,6,6E,1,106,Cluster 25,010603 2,010603,Precinct 144,38.8764820522,-77.0070788587,NOMA,2023/10/23 19:00:00+00,2023/10/23 19:05:00+00,431677044,
-77.0307878509557,38.9191903214245,23175247,2023/10/24 20:59:28+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF W STREET NW,397330.26,139035.17,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9191825305,-77.0307855567,,2023/10/22 02:30:00+00,2023/10/22 05:00:00+00,431677045,
-77.0336338848336,38.902525984713,23175523,2023/10/25 09:52:56+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,VERMONT AVENUE NW AND K STREET NW,397082.76892325,137185.37897274,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 129,38.902518197,-77.0336315904,DOWNTOWN,2023/10/22 21:45:00+00,2023/10/23 03:00:00+00,431677046,
-77.0580828364515,38.9348320736476,23175967,2023/10/26 00:18:43+00,EVENING,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2023/10/25 23:44:00+00,2023/10/26 00:15:00+00,431677047,
-77.0146681200274,38.9264066913331,23175999,2023/10/26 01:42:45+00,EVENING,OTHERS,THEFT/OTHER,100 - 299 BLOCK OF MICHIGAN AVENUE NW,398728.3,139835.9,5,5E,4,405,Cluster 21,002302 1,002302,Precinct 44,38.9263988984,-77.0146658303,,2023/10/19 09:30:00+00,2023/10/20 00:00:00+00,431677048,
-77.0195803885997,38.9575383523273,23176197,2023/10/26 18:39:59+00,DAY,OTHERS,THEFT F/AUTO,431 - 499 BLOCK OF LONGFELLOW STREET NW,398303.09,143291.87,4,4D,4,403,Cluster 18,002102 6,002102,Precinct 56,38.9575305533,-77.0195780954,,2023/10/26 12:39:00+00,2023/10/26 13:24:00+00,431677049,
-76.966425322022,38.8733825503518,23176804,2023/10/27 14:19:17+00,DAY,OTHERS,THEFT/OTHER,1320 - 1399 BLOCK OF 29TH STREET SE,402913.681408657,133950.229881737,7,7B,6,605,Cluster 34,007709 2,007709,Precinct 111,38.8733747661,-76.9664230505,,2023/10/27 14:09:00+00,2023/10/27 14:12:00+00,431677292,
-76.9847387599133,38.9138372066398,23177700,2023/10/29 03:51:57+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF GALLAUDET STREET NE,401323.76,138440.59,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9138294151,-76.9847364803,,2023/10/29 00:21:00+00,2023/10/29 01:50:00+00,431677293,
-77.0332566388807,38.9096593644672,23177717,2023/10/29 08:44:25+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2023/10/22 04:00:00+00,,431677294,
-77.0416613858424,38.915211753279,23177777,2023/10/29 08:58:36+00,MIDNIGHT,OTHERS,ROBBERY,1818 - 1899 BLOCK OF 18TH STREET NW,396387.1,138593.89,2,2B,3,301,Cluster 6,004201 3,004201,Precinct 141,38.9152039636,-77.0416590884,,2023/10/29 03:51:00+00,2023/10/29 05:05:00+00,431677295,
-77.0209190709617,38.8973505064376,23177966,2023/10/29 14:21:01+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF F STREET NW,398185.53,136610.53,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8973427196,-77.0209167811,DOWNTOWN,2023/10/21 21:00:00+00,2023/10/22 13:00:00+00,431677296,
-77.0580828364515,38.9348320736476,23185723,2023/11/12 15:04:55+00,DAY,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2023/11/12 14:23:00+00,,431677537,
-76.9244615912671,38.8897610147886,23185895,2023/11/12 22:38:58+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,5320 - 5345 BLOCK OF EAST CAPITOL STREET,406553.63,135770.54,7,7C,6,604,Cluster 33,009903 2,009903,Precinct 105,38.8897532258,-76.9244593319,,2023/11/12 20:43:00+00,,431677538,
-76.9969615789596,38.8319958096127,23186020,2023/11/13 03:31:08+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,500 - 799 BLOCK OF YUMA STREET SE,400264.013470198,129355.476757473,8,8E,7,706,Cluster 39,009802 1,009802,Precinct 121,38.8319880346,-76.9969593009,,2023/11/13 02:16:00+00,,431677539,
-77.0209190709617,38.8973505064376,23186383,2023/11/13 19:28:44+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF F STREET NW,398185.53,136610.53,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8973427196,-77.0209167811,DOWNTOWN,2023/11/12 23:00:00+00,2023/11/13 04:00:00+00,431677540,
-77.0327321588336,38.9295246790098,23186419,2023/11/13 21:03:03+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2023/11/13 20:15:00+00,,431677541,
-76.9740921269616,38.8717993759368,23178210,2023/10/30 00:39:50+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF MINNESOTA AVENUE SE,402248.435040039,133774.268985573,8,8A,6,607,Cluster 34,007601 1,007601,Precinct 133,38.8717915923,-76.9740898528,,2023/10/29 23:53:00+00,2023/10/30 00:20:00+00,431677699,
-77.028083658385,38.9162930223586,23178308,2023/10/30 05:45:38+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF 12TH STREET NW,397564.67,138713.47,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9162852319,-77.0280813651,,2023/10/30 04:19:00+00,2023/10/30 05:17:00+00,431677700,
-77.0032447863952,38.8764886537762,23178714,2023/10/30 22:21:43+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,200 - 249 BLOCK OF M STREET SE,399718.64,134294.5,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8764808704,-77.0032425033,CAPITOL RIVERFRONT,2023/10/30 20:54:00+00,2023/10/30 21:00:00+00,431677701,
-77.0332566388807,38.9096593644672,23179162,2023/10/31 17:42:36+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2023/10/31 16:38:00+00,2023/10/31 16:41:00+00,431677702,
-77.0824349097622,38.9458094486046,23179653,2023/11/01 14:15:32+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4322 - 4399 BLOCK OF 42ND STREET NW,392854.07,141992.9,3,3E,2,202,Cluster 11,001004 3,001004,Precinct 30,38.9458016543,-77.0824325978,,2023/11/01 01:30:00+00,2023/11/01 13:30:00+00,431677703,
-77.0408586548679,38.9052068287635,23180228,2023/11/02 15:32:06+00,DAY,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2023/11/02 14:07:00+00,2023/11/02 14:42:00+00,431677704,
-77.0229480178129,38.9172442527756,23180693,2023/11/03 14:38:29+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2023/11/03 12:35:00+00,2023/11/03 13:25:00+00,431677705,
-76.9885078722204,38.8425533607892,23181667,2023/11/05 03:02:16+00,MIDNIGHT,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF 13TH STREET SE,400997.872126879,130527.49528656,8,8C,7,705,Cluster 39,007304 1,007304,Precinct 120,38.8425455836,-76.9885055955,,2023/11/05 02:00:00+00,2023/11/05 02:15:00+00,431677706,
-77.0327278323937,38.9477372035826,23182037,2023/11/06 02:14:17+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4700 - 4799 BLOCK OF 14TH STREET NW,397163.16,142204.18,4,4E,4,404,Cluster 18,002501 2,002501,Precinct 48,38.947729407,-77.0327255357,,2023/11/05 19:40:00+00,2023/11/05 19:46:00+00,431677707,
-77.085605179111,38.9496964966157,23183148,2023/11/07 21:26:16+00,EVENING,OTHERS,THEFT F/AUTO,4310 - 4399 BLOCK OF BRANDYWINE STREET NW,392579.65,142424.65,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9496887016,-77.0856028659,,2023/11/07 19:50:00+00,2023/11/07 20:40:00+00,431677708,
-76.9955522006904,38.8292099252582,23183368,2023/11/08 06:06:34+00,MIDNIGHT,OTHERS,ROBBERY,701 - 799 BLOCK OF CHESAPEAKE STREET SE,400386.4,129046.23,8,8E,7,706,Cluster 39,009802 2,009802,Precinct 125,38.8292021512,-76.9955499228,,2023/11/08 03:25:00+00,2023/11/09 04:40:00+00,431677709,
-76.9657975207332,38.8680760912697,23183447,2023/11/08 17:04:47+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF 29TH STREET SE,402968.380320708,133361.19375319,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8680683078,-76.9657952496,,2023/11/07 23:00:00+00,2023/11/08 09:30:00+00,431677710,
-76.9552897761978,38.9241833741548,23183481,2023/11/08 14:02:16+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3580 - 3611 BLOCK OF COMMODORE JOSHUA BARNEY DRIVE NE,403877.22,139589.94,5,5C,5,503,Cluster 24,009000 2,009000,Precinct 139,38.9241755794,-76.9552875051,,2023/11/08 10:56:00+00,,431677711,
-77.0265146738051,38.9085811685666,23184001,2023/11/09 06:27:24+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF O STREET NW,397700.49,137857.35,2,2G,3,307,Cluster 7,004901 3,004901,Precinct 129,38.9085733796,-77.0265123815,,2023/11/04 19:00:00+00,2023/11/04 20:00:00+00,431677712,
-76.9526654090271,38.9205435180016,23186511,2023/11/14 02:09:56+00,EVENING,GUN,ROBBERY,2400 BLOCK OF MARKET STREET NE,404105,139186,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9205357239,-76.952663139,,2023/11/13 23:00:00+00,2023/11/14 01:45:00+00,431677934,
-77.0416831324842,38.9182889923559,23186647,2023/11/14 07:16:17+00,MIDNIGHT,OTHERS,BURGLARY,2100 - 2199 BLOCK OF 18TH STREET NW,396385.37,138935.49,1,1C,3,303,Cluster 1,004002 2,004002,Precinct 25,38.918281202,-77.0416808348,ADAMS MORGAN,2023/11/14 04:12:00+00,2023/11/14 05:08:00+00,431677935,
-76.9157004479268,38.8879501065893,23187199,2023/11/15 04:38:00+00,MIDNIGHT,OTHERS,ROBBERY,5800 - 5998 BLOCK OF SOUTHERN AVENUE SE,407313.89974874,135570.18060324,7,7C,6,604,Cluster 33,009903 1,009903,Precinct 105,38.8879423177,-76.9156981908,,2023/11/15 02:08:00+00,,431677936,
-77.0005390722295,38.8743420862286,23187335,2023/11/15 14:36:00+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 4TH STREET SE,399953.42,134056.21,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,38.8743343032,-77.0005367901,CAPITOL RIVERFRONT,2023/11/14 20:45:00+00,2023/11/15 13:13:00+00,431677937,
-77.0014018016995,38.9583371249235,23187759,2023/11/16 04:29:58+00,MIDNIGHT,OTHERS,THEFT/OTHER,310 - 399 BLOCK OF RIGGS ROAD NE,399878.7,143380.36,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,38.958329325,-77.0013995142,,2023/11/16 03:36:00+00,2023/11/16 04:00:00+00,431677938,
-77.0441489691382,38.9093726239182,23188025,2023/11/16 19:26:31+00,DAY,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2023/11/16 19:08:00+00,2023/11/16 19:15:00+00,431677939,
-76.9826107660084,38.9012831456165,23188433,2023/11/17 14:21:39+00,DAY,OTHERS,THEFT/OTHER,812 - 899 BLOCK OF BLADENSBURG ROAD NE,401508.58,137047.02,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 79,38.9012753565,-76.9826084878,,2023/11/17 14:05:00+00,2023/11/17 14:20:00+00,431677940,
-77.0519054257246,38.9242076033088,23188512,2023/11/18 10:17:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2023/11/17 16:15:00+00,2023/11/17 16:18:00+00,431677941,
-77.0332566388807,38.9096593644672,23188648,2023/11/17 22:04:42+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2023/11/17 21:48:00+00,2023/11/17 21:50:00+00,431677942,
-76.9278671452539,38.8821593000572,23188752,2023/11/18 03:09:40+00,EVENING,OTHERS,THEFT F/AUTO,5100 - 5299 BLOCK OF E STREET SE,406258.843587761,134926.452346642,7,7E,6,604,Cluster 33,009905 3,009905,Precinct 104,38.8821515132,-76.9278648854,,2023/11/18 00:00:00+00,2023/11/18 01:15:00+00,431677943,
-76.9970489740341,38.9450164724488,23189223,2023/11/18 23:18:01+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4500 - 4599 BLOCK OF 7TH STREET NE,400256.02,141901.65,5,5A,4,405,Cluster 20,009504 2,009504,Precinct 67,38.9450086751,-76.9970466887,,2023/11/18 22:03:00+00,2023/11/18 23:18:00+00,431677944,
-77.0934788656996,38.9479170051144,23190102,2023/11/20 17:52:59+00,DAY,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF ALBEMARLE STREET NW,391896.93,142227.78,3,3E,2,202,Cluster 11,001003 1,001003,Precinct 31,38.9479092108,-77.0934765501,,2023/11/20 14:40:00+00,2023/11/20 16:30:00+00,431677945,
-76.9813699216172,38.9032113733029,23424396,2023/11/07 14:42:07+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF BLADENSBURG ROAD NE,401616.17,137261.09,5,5D,5,506,Cluster 23,008802 1,008802,Precinct 77,38.9032035838,-76.9813676437,,2023/09/23 17:27:00+00,2023/09/26 17:28:00+00,431678351,
-77.0543700283135,38.8979894097574,23424665,2023/11/12 19:02:10+00,DAY,OTHERS,THEFT F/AUTO,600 - 749 BLOCK OF NEW HAMPSHIRE AVENUE NW,395283.8,136682.65,2,2A,2,207,Cluster 5,005602 3,005602,Precinct 3,38.897981624,-77.054367728,,2023/11/03 14:00:00+00,2023/11/03 18:00:00+00,431678352,
-76.985315921265,38.9045682336341,23424717,2023/11/15 10:42:22+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1419 BLOCK OF TRINIDAD AVENUE NE,401273.87,137411.65,5,5D,5,506,Cluster 23,008802 1,008802,Precinct 77,38.904560444,-76.985313642,,2023/10/25 15:30:00+00,2023/10/26 03:59:00+00,431678353,
-77.013113210432,38.9007671640063,23424892,2023/11/19 13:41:08+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF NEW JERSEY AVENUE NW,398862.72,136989.68,6,6E,1,101,Cluster 8,004702 1,004702,Precinct 1,38.9007593761,-77.0131109228,MOUNT VERNON TRIANGLE CID,2023/10/25 11:10:00+00,2023/10/26 18:36:00+00,431678354,
-77.0074763742539,38.9056501893115,23424911,2023/11/19 16:41:24+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5,501,Cluster 25,010603 2,010603,Precinct 144,38.9056424003,-77.007474088,NOMA,2023/05/16 15:55:00+00,2023/05/18 15:55:00+00,431678355,
-76.9928247408313,38.9513219049866,23171007,2023/10/24 09:33:43+00,MIDNIGHT,OTHERS,THEFT F/AUTO,5000 - 5099 BLOCK OF 10TH STREET NE,400622.16,142601.63,5,5A,4,405,Cluster 20,009509 1,009509,Precinct 66,38.9513141062,-76.9928224564,,2023/10/17 11:39:00+00,2023/10/17 12:38:00+00,431678518,
-76.9802857105738,38.869486284557,23176221,2023/10/26 15:08:06+00,DAY,OTHERS,ROBBERY,1700 - 1721 BLOCK OF R STREET SE,401711.022783541,133517.364441335,8,8A,6,607,Cluster 34,007601 4,007601,Precinct 140,38.8694785022,-76.9802834352,,2023/10/26 13:05:00+00,,431678696,
-76.9675363082844,38.8600628457127,23177938,2023/10/29 13:07:23+00,DAY,OTHERS,THEFT/OTHER,2721 - 2899 BLOCK OF MARION BARRY AVENUE SE,402817.8,132471.61,7,7B,6,606,Cluster 35,007604 3,007604,Precinct 113,38.8600550644,-76.9675340373,,2023/10/29 12:24:00+00,2023/10/29 13:00:00+00,431678697,
-77.0016137497248,38.9126099048398,23178317,2023/10/30 05:35:34+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF R STREET NE,399860.24,138304.24,5,5F,5,502,Cluster 21,008702 3,008702,Precinct 75,38.9126021142,-77.0016114649,,2023/10/30 04:30:00+00,2023/10/30 04:58:00+00,431678698,
-77.0455486561352,38.9147574534857,23178904,2023/10/31 04:04:02+00,MIDNIGHT,OTHERS,THEFT/OTHER,2000 - 2029 BLOCK OF FLORIDA AVENUE NW,396049.95,138543.62,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,38.914749664,-77.0455463575,DUPONT CIRCLE,2023/10/31 03:46:00+00,2023/10/31 03:50:00+00,431678703,
-76.9674392127529,38.9223777086511,23179099,2023/10/31 15:34:55+00,DAY,OTHERS,THEFT F/AUTO,2800 - 2999 BLOCK OF CHANNING STREET NE,402823.76,139389.05,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9223699147,-76.967436938,,2023/10/28 05:00:00+00,2023/10/28 06:34:00+00,431678704,
-77.000237945132,38.9075150666971,23179671,2023/11/01 14:54:05+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1236 - 1249 BLOCK OF 4TH STREET NE,399979.56,137738.67,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.907507277,-77.0002356611,,2023/10/28 21:00:00+00,2023/11/01 14:54:00+00,431678705,
-77.0275628002662,38.9207407392514,23179679,2023/11/01 16:54:24+00,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF FLORIDA AVENUE NW,397609.99,139207.19,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9207329479,-77.0275605069,,2023/10/27 16:30:00+00,2023/10/27 18:00:00+00,431678706,
-77.0296229755588,38.9175640783649,23180407,2023/11/02 20:53:15+00,EVENING,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF 13TH STREET NW,397431.22,138854.61,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9175562877,-77.0296206817,,2023/11/02 14:50:00+00,2023/11/02 18:30:00+00,431678707,
-77.0151777685615,38.8978301881233,23180529,2023/11/03 00:34:36+00,EVENING,OTHERS,THEFT/OTHER,595 - 699 BLOCK OF 3RD STREET NW,398683.58,136663.68,6,6E,1,101,Cluster 8,005900 2,005900,Precinct 143,38.8978224009,-77.0151754804,DOWNTOWN,2023/11/02 16:00:00+00,2023/11/02 21:00:00+00,431678708,
-76.9570476027324,38.8935691669774,23174315,2023/10/23 02:21:48+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3400 - 3423 BLOCK OF CLAY STREET NE,403726.39,136191.44,7,7D,6,603,Cluster 32,009604 1,009604,Precinct 101,38.8935613785,-76.957045333,,2023/10/23 00:08:00+00,2023/10/23 02:10:00+00,431678916,
-76.9768814652467,38.9027999705597,23174389,2023/10/23 06:49:23+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1807 - 1899 BLOCK OF MARYLAND AVENUE NE,402005.51,137215.51,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9027921809,-76.9768791887,,2023/10/23 05:23:00+00,2023/10/23 05:30:00+00,431678917,
